Archive URL
https://web.archive.org/web/20210113002029/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210116004728/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210116022244/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210119005827/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210119065411/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210119161452/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210119191700/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210120072853/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210121113751/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210121201645/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210122130111/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210123011745/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210123141244/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210123215856/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210124152313/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210125155441/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210125214350/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127020549/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127022103/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127023608/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127025128/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127030645/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127032226/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127033714/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127034439/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127035225/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127040739/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127042307/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127050855/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127051852/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127053922/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127055426/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127060507/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127070256/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127093920/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127125448/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127142235/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127153509/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127163724/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210127182025/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210128020345/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210128070114/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210129033552/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210130043025/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210130085348/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210131011131/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210131051158/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210201010832/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210201054758/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210201143917/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210201145509/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210201150550/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210201235201/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210202000723/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210202065137/https://www.ice.gov/detain/detention-management
https://web.archive.org/web/20210203011254/https://www.ice.gov/detain/detention-management
